#file number,time from start,flux,flux error
614,64.258350,301691,399
615,64.367283,294307,394
616,64.476750,296640,396
617,64.586217,298803,397
618,64.695417,302554,399
619,64.804617,299257,398
620,64.914067,298754,398
621,65.023783,305026,401
622,65.132983,300896,399
623,65.241933,294903,395
624,65.351650,303556,400
625,65.460850,294897,395
626,65.569800,300888,398
627,65.678733,299476,398
628,65.788200,295761,395
629,65.897650,303723,400
630,66.007117,300047,398
631,66.116567,299523,398
632,66.226300,212586,339
633,66.336017,202165,332
634,66.445733,298882,398
635,66.555450,299179,400
636,66.665167,280874,386
637,66.774367,292942,397
638,66.883833,299928,400
639,66.993300,288043,392
640,67.102750,297450,396
641,67.212467,298196,397
642,67.321933,300272,398
643,67.431400,299137,397
644,67.540850,299099,397
645,67.650583,305226,401
646,67.759783,301881,399
647,67.869500,298374,397
648,67.978950,299950,398
649,68.088683,301229,399
650,68.198133,303655,400
651,68.307850,181562,315
652,68.417050,293087,394
653,68.526517,296468,396
654,68.636233,295696,396
655,68.745950,300462,398
656,68.855150,292834,393
657,68.964617,301878,399
658,69.074333,301569,399
659,69.183533,302741,400
660,69.293250,300089,398
661,69.402983,302380,399
662,69.512183,300464,398
663,69.621633,300021,398
664,69.731100,303477,400
665,69.840300,302053,399
666,69.949767,300457,398
667,70.059483,299696,398
668,70.168933,294518,395
669,70.278400,298383,397
670,70.388117,299961,398
671,70.497317,296907,396
672,70.607033,296701,396
673,70.716500,293804,394
674,70.826217,291780,393
675,70.935417,298115,397
676,71.044883,296682,396
677,71.154600,302044,399
678,71.264067,293281,394
679,71.373783,303242,400
680,71.483500,304713,401
681,71.592967,300097,398
682,71.702167,300413,398
683,71.811883,297532,396
684,71.921350,303365,400
685,72.031067,302793,400
686,72.140783,303929,401
687,72.250500,302496,400
688,72.359967,301150,399
689,72.469417,301580,399
690,72.579150,297535,397
691,72.688600,300946,399
692,72.798067,298776,397
693,72.907783,299470,398
694,73.017250,301509,399
695,73.126450,298836,397
696,73.236167,301309,399
697,73.345633,293610,394
698,73.455083,293329,394
699,73.564800,299145,398
700,73.674783,298823,397
701,73.783983,299187,398
702,73.893450,302655,400
703,74.003167,297672,397
704,74.112100,302561,400
705,74.221300,300141,398
706,74.330767,297503,397
707,74.439967,294841,395
708,74.549167,299483,398
709,74.658367,302998,400
710,74.767567,298054,397
711,74.876767,296211,396
712,74.985967,297130,396
713,75.095167,296902,396
714,75.204633,299781,398
715,75.313833,300912,399
716,75.423550,299722,398
717,75.533017,300806,399
718,75.642733,299508,398
719,75.752183,298388,397
720,75.861650,297836,397
721,75.970850,295941,396
722,76.080567,299644,398
723,76.190033,295595,396
724,76.299483,298460,397
725,76.409217,294030,394
726,76.518667,295280,395
727,76.628383,293403,394
728,76.738117,295565,395
729,76.847833,294396,395
730,76.957033,290502,392
731,77.066500,293191,394
732,77.176217,299702,398
733,77.285933,296482,396
734,77.395400,301762,399
735,77.505117,297881,397
736,77.614567,298478,397
737,77.724300,301388,399
738,77.834017,298580,397
739,77.943467,303497,400
740,78.052933,298801,398
741,78.162400,296488,396
742,78.272117,297196,397
743,78.381567,298068,397
744,78.490767,291728,393
745,78.600500,289998,392
746,78.709950,293532,394
747,78.819667,289539,392
748,78.929133,299431,398
749,79.038600,284722,389
750,79.148317,295414,395
751,79.258033,296016,396
752,79.367750,297883,397
753,79.477217,298553,397
754,79.586933,298946,398
755,79.696650,296538,396
756,79.806117,293756,395
757,79.915583,287772,391
758,80.025033,273671,382
759,80.134500,289030,391
760,80.243950,295518,396
761,80.353417,291949,393
762,80.462883,294615,395
763,80.572333,295834,396
764,80.682050,295245,395
765,80.791517,292817,394
766,80.900983,296222,396
767,81.010433,296834,396
768,81.119900,298401,397
769,81.229367,176186,311
770,81.339083,297970,397
771,81.448800,297383,397
772,81.558267,296581,396
773,81.667983,297246,397
774,81.777433,301262,399
775,81.886900,296669,396
776,81.996100,298416,397
