#file number,time from start,flux,flux error
434,44.553700,80335,220
435,44.663150,83160,223
436,44.772617,81263,221
437,44.882333,79907,220
438,44.991800,80592,220
439,45.101517,81533,222
440,45.210983,80324,220
441,45.320700,80063,220
442,45.430150,82896,223
443,45.539883,80563,221
444,45.649600,81517,222
445,45.759050,83327,224
446,45.868517,81529,222
447,45.978233,82507,223
448,46.087950,79734,220
449,46.197417,79919,220
450,46.307133,80293,220
451,46.416850,81191,221
452,46.526050,78292,218
453,46.635517,81183,221
454,46.745233,81629,222
455,46.854700,83896,224
456,46.964167,80078,220
457,47.073617,79771,220
458,47.183083,81183,221
459,47.292533,79942,220
460,47.402000,79928,220
461,47.511200,79328,219
462,47.620917,83774,224
463,47.730383,81379,222
464,47.839833,82077,222
465,47.949300,80147,220
466,48.058767,82033,222
467,48.167967,80253,220
468,48.277683,78994,218
469,48.387133,81333,221
470,48.496600,80641,220
471,48.606317,82557,223
472,48.715783,80905,221
473,48.824983,81802,222
474,48.934700,80805,221
475,49.043900,81450,221
476,49.153367,82140,222
477,49.262817,80517,221
478,49.372800,79855,220
479,49.482517,79761,220
480,49.591717,81687,222
481,49.701450,78597,218
482,49.810900,80964,221
483,49.920100,79291,219
484,50.029817,80182,220
485,50.139800,82122,222
486,50.249267,81048,221
487,50.358983,80443,221
488,50.468450,80814,221
489,50.577650,80823,221
490,50.687100,82232,223
491,50.796567,80602,221
492,50.906033,79147,219
493,51.015483,81328,222
494,51.124950,82528,223
495,51.234150,78565,218
496,51.343867,80947,221
497,51.453333,79897,220
498,51.562783,80872,221
499,51.672500,80315,220
500,51.781967,80417,221
501,51.891433,78870,219
502,52.000633,82755,223
503,52.110350,79813,220
504,52.219550,81602,222
505,52.328750,80791,221
506,52.438467,80180,220
507,52.547667,78120,218
508,52.656867,82295,222
509,52.766333,78953,219
510,52.876050,79845,220
511,52.985767,82138,222
512,53.095483,82287,222
513,53.205217,80127,220
514,53.314417,82892,223
515,53.424133,80914,221
516,53.533583,79959,220
517,53.643050,82571,222
518,53.752767,79654,219
519,53.862483,79600,219
520,53.971950,79083,219
521,54.081417,81054,221
522,54.190867,81738,222
523,54.300333,81724,222
524,54.410050,79729,220
525,54.519517,80214,220
526,54.628967,81357,221
527,54.738433,79473,219
528,54.848150,82377,223
529,54.957867,81550,222
530,55.067067,80729,221
531,55.176800,80935,221
532,55.286250,81415,222
533,55.395967,79368,219
534,55.505433,80637,221
535,55.615150,80033,220
536,55.724350,79384,219
537,55.834067,80309,220
538,55.943800,80501,220
539,56.053250,80590,221
540,56.162983,81630,222
541,56.272433,81217,221
542,56.382150,81557,222
543,56.491617,80742,221
544,56.601333,80815,221
545,56.711050,83028,223
546,56.820783,81092,221
547,56.930500,81725,222
548,57.039950,78980,219
549,57.149683,80247,220
550,57.259133,81602,222
551,57.368850,81015,221
552,57.478583,82228,222
553,57.588033,82043,222
554,57.697233,82123,222
555,57.806700,80993,221
556,57.916417,62275,199
557,58.025883,78864,219
558,58.135600,79770,220
559,58.245067,78947,219
560,58.354517,79186,219
561,58.463983,79459,220
562,58.573433,79237,219
563,58.682633,80168,220
564,58.792367,80587,221
565,58.901567,80285,220
566,59.011017,79970,220
567,59.120733,78948,219
568,59.229933,79124,219
569,59.339400,80225,220
570,59.449117,79868,220
571,59.558583,79968,220
572,59.668033,79151,219
573,59.777767,78637,219
574,59.886967,80317,221
575,59.996417,81295,222
576,60.105883,80951,221
577,60.215600,78227,219
578,60.325067,79721,220
579,60.434267,81530,222
580,60.543467,80132,220
581,60.652667,80246,221
582,60.762117,79483,220
583,60.871583,50203,183
584,60.980783,80864,221
585,61.089983,60143,197
586,61.199450,75029,216
587,61.308650,78363,222
588,61.418367,79031,222
589,61.527817,79796,220
590,61.637550,79135,219
591,61.747267,79876,220
592,61.856733,81740,222
593,61.965933,78674,219
594,62.075133,80626,221
595,62.184583,80544,221
596,62.293533,79898,220
597,62.402983,80826,221
598,62.512450,78043,218
599,62.621650,80202,221
600,62.731367,80638,221
601,62.840300,78719,219
602,62.948983,80426,221
603,63.057933,81479,222
604,63.166600,79433,220
605,63.275550,78902,219
606,63.385000,80904,221
607,63.494200,78756,219
608,63.603150,78964,219
609,63.712350,80399,221
610,63.821550,79336,220
611,63.930483,81016,222
612,64.039433,78865,219
613,64.149417,80147,221
614,64.258350,80211,221
615,64.367283,80537,221
616,64.476750,79093,219
617,64.586217,79215,219
618,64.695417,80293,220
619,64.804617,80170,221
620,64.914067,79456,220
621,65.023783,78910,220
622,65.132983,78883,220
623,65.241933,79844,221
624,65.351650,79010,219
625,65.460850,80094,221
626,65.569800,78341,218
627,65.678733,80492,221
628,65.788200,80701,221
629,65.897650,80275,220
630,66.007117,80911,221
631,66.116567,79719,220
632,66.226300,77298,217
633,66.336017,77661,219
634,66.445733,79552,222
635,66.555450,78685,224
636,66.665167,73517,214
637,66.774367,77966,224
638,66.883833,80094,224
639,66.993300,77299,220
640,67.102750,79949,220
641,67.212467,79457,220
642,67.321933,79371,220
643,67.431400,80189,221
644,67.540850,79711,220
645,67.650583,78908,219
646,67.759783,80898,221
647,67.869500,81365,222
648,67.978950,82272,223
649,68.088683,80819,221
650,68.198133,80455,221
651,68.307850,46058,178
652,68.417050,81041,221
653,68.526517,81065,222
654,68.636233,80669,223
655,68.745950,80296,220
656,68.855150,80782,221
657,68.964617,80044,220
658,69.074333,81540,222
659,69.183533,81604,222
660,69.293250,80930,221
661,69.402983,82268,223
662,69.512183,81932,222
663,69.621633,79606,220
664,69.731100,79313,219
665,69.840300,81275,222
666,69.949767,81544,222
667,70.059483,80605,221
668,70.168933,79904,220
669,70.278400,80857,221
670,70.388117,79941,220
671,70.497317,79218,219
672,70.607033,80961,222
673,70.716500,79570,220
674,70.826217,81640,222
675,70.935417,80318,221
676,71.044883,80077,220
677,71.154600,81785,222
678,71.264067,80731,221
679,71.373783,82820,224
680,71.483500,81489,222
681,71.592967,80914,221
682,71.702167,81083,222
683,71.811883,81354,222
684,71.921350,79792,220
685,72.031067,79645,220
686,72.140783,80824,222
687,72.250500,81802,223
688,72.359967,80577,221
689,72.469417,79456,220
690,72.579150,79920,221
691,72.688600,80025,221
692,72.798067,80036,221
693,72.907783,80597,221
694,73.017250,80093,221
695,73.126450,80928,222
696,73.236167,80339,221
697,73.345633,79744,220
698,73.455083,80652,221
699,73.564800,79083,220
700,73.674783,79440,220
701,73.783983,81138,222
702,73.893450,81158,222
703,74.003167,81189,222
704,74.112100,80450,221
705,74.221300,80449,221
706,74.330767,80051,221
707,74.439967,79989,221
708,74.549167,80880,222
709,74.658367,79804,221
710,74.767567,80199,221
711,74.876767,79830,221
712,74.985967,80871,222
713,75.095167,79644,220
714,75.204633,80639,222
715,75.313833,80893,222
716,75.423550,81447,222
717,75.533017,81834,223
718,75.642733,80208,221
719,75.752183,82409,224
720,75.861650,81518,223
721,75.970850,79562,220
722,76.080567,78911,220
723,76.190033,79105,220
724,76.299483,79782,221
725,76.409217,78767,219
726,76.518667,79431,220
727,76.628383,80452,221
728,76.738117,79282,220
729,76.847833,80255,221
730,76.957033,79179,220
731,77.066500,79218,220
732,77.176217,80340,221
733,77.285933,80366,221
734,77.395400,82578,224
735,77.505117,80075,221
736,77.614567,79822,221
737,77.724300,80627,222
738,77.834017,81452,223
739,77.943467,79911,221
740,78.052933,79580,220
741,78.162400,80802,222
742,78.272117,80033,221
743,78.381567,79840,221
744,78.490767,80440,221
745,78.600500,80445,221
746,78.709950,79332,220
747,78.819667,77840,219
748,78.929133,80025,221
749,79.038600,78002,219
750,79.148317,79606,221
751,79.258033,80105,221
752,79.367750,79829,221
753,79.477217,78971,220
754,79.586933,78828,220
755,79.696650,79219,220
756,79.806117,80718,222
757,79.915583,78995,220
758,80.025033,75519,216
759,80.134500,79227,220
760,80.243950,79574,221
761,80.353417,80053,221
762,80.462883,79082,220
763,80.572333,79840,221
764,80.682050,79245,220
765,80.791517,79016,220
766,80.900983,78594,219
767,81.010433,79582,221
768,81.119900,79198,220
769,81.229367,48708,182
770,81.339083,80989,222
771,81.448800,80682,222
772,81.558267,80148,221
773,81.667983,80432,221
774,81.777433,80325,221
775,81.886900,80345,221
776,81.996100,79512,220
777,82.105817,81453,223
778,82.215283,79713,221
779,82.324733,80501,222
780,82.434467,78671,220
781,82.543917,79114,220
782,82.653383,80355,222
783,82.763100,80163,221
784,82.872567,78944,220
785,82.982017,79869,221
786,83.091483,79435,221
787,83.200950,77928,219
788,83.310667,80288,222
789,83.420383,79306,220
790,83.530100,78674,220
791,83.639817,79914,221
792,83.749283,78813,220
793,83.859267,72616,214
794,83.968983,78984,220
795,84.078183,78762,220
796,84.187383,78901,220
797,84.296850,78283,219
798,84.406300,82221,224
799,84.516017,80647,222
800,84.625483,81116,223
801,84.734950,46925,180
802,84.844400,80704,222
803,84.953867,80862,222
804,85.063067,80492,222
805,85.172783,81062,223
806,85.282250,81701,223
807,85.391450,78643,220
808,85.501167,81094,223
809,85.610883,79290,221
810,85.720083,80898,223
811,85.829800,81891,223
812,85.939533,80047,222
813,86.048983,80861,222
814,86.158450,80678,222
815,86.267900,80421,222
816,86.377367,81320,223
817,86.486833,81490,223
818,86.596550,79411,221
819,86.706017,80149,222
820,86.815467,79837,221
821,86.924933,79984,221
822,87.034383,80059,221
823,87.143583,79696,221
824,87.253317,79077,220
825,87.362250,80984,223
826,87.471717,78660,220
827,87.581167,79186,220
828,87.690367,79217,220
829,87.799833,78862,220
830,87.908767,78250,219
831,88.017717,80133,222
832,88.127433,79906,222
833,88.236883,80611,222
834,88.346350,80792,222
835,88.456600,80385,222
836,88.566567,79893,222
837,88.676300,78078,219
838,88.785500,77741,219
839,88.895217,80725,223
840,89.004667,81053,223
841,89.114133,80015,222
842,89.223850,80729,222
843,89.333567,80782,223
844,89.443300,77749,219
845,89.552750,80091,221
846,89.662467,79343,220
847,89.771933,79854,221
848,89.881400,79237,220
849,89.991117,80967,222
850,90.100050,80098,221
851,90.209767,80069,221
852,90.319233,80540,221
853,90.428700,80792,222
854,90.538417,80431,221
855,90.647883,80536,221
856,90.757333,79130,220
857,90.867050,80284,221
858,90.976517,81688,223
859,91.085717,79909,221
860,91.195433,78943,220
861,91.305150,79291,220
862,91.414883,81158,222
863,91.524083,79359,220
864,91.633800,80028,221
865,91.743517,81570,223
866,91.852983,81233,222
867,91.962433,80847,222
868,92.071900,79148,220
869,92.181367,81253,222
870,92.291083,78169,219
871,92.400800,79249,220
872,92.510517,79786,221
873,92.619983,80598,222
874,92.729700,80990,222
875,92.839417,80490,222
876,92.948883,78604,219
877,93.057817,79281,220
878,93.167283,79427,220
879,93.276733,79849,221
880,93.386200,79385,220
881,93.495917,81150,222
882,93.605383,78923,220
883,93.714833,80497,222
884,93.824567,80137,221
885,93.933767,78695,220
886,94.044000,78887,220
887,94.153467,80258,221
888,94.263183,81673,223
889,94.372900,80704,222
890,94.482100,81330,223
891,94.591817,80363,221
892,94.701283,78946,220
893,94.810750,79589,221
894,94.920467,80117,221
895,95.029917,78824,220
896,95.139117,79628,221
897,95.248850,79705,221
898,95.358050,81229,222
899,95.467250,79462,221
900,95.576967,79553,221
901,95.686417,78818,220
902,95.795883,81011,222
903,95.905350,80384,222
904,96.014550,78828,220
905,96.124533,79916,221
906,96.234250,78027,219
907,96.343967,81468,222
908,96.453950,79458,220
909,96.563400,79566,220
910,96.672867,80037,221
911,96.782333,80630,222
912,96.891783,80133,221
913,97.001500,79901,221
914,97.110700,80836,222
915,97.220167,79728,221
916,97.329633,79610,221
917,97.439083,79166,220
918,97.548800,81548,223
919,97.658533,80322,221
920,97.768250,78937,220
921,97.877717,79091,220
922,97.987433,79718,221
923,98.097150,79494,220
924,98.206617,79679,221
925,98.316333,79838,221
926,98.426050,80058,221
927,98.535767,80952,222
928,98.645233,79874,221
929,98.754950,78853,220
930,98.864667,81060,222
931,98.974133,80341,221
932,99.083850,79311,220
933,99.193567,79957,221
934,99.303283,79342,220
935,99.412483,79352,220
936,99.522217,81205,222
937,99.631667,80165,221
938,99.741133,80712,222
939,99.850600,78562,219
940,99.960317,79942,221
941,100.069767,81247,222
942,100.179500,79795,221
943,100.288950,80181,221
944,100.398150,79189,220
945,100.507867,80618,222
946,100.617600,81311,222
947,100.727050,80692,222
948,100.836517,80361,221
949,100.945967,80786,222
950,101.055700,79646,220
951,101.165150,79858,221
952,101.274867,78607,219
953,101.384600,79563,220
954,101.494317,79663,221
955,101.603783,79779,221
956,101.713233,79149,220
957,101.822433,78999,220
958,101.931633,80105,221
959,102.041350,79590,221
960,102.150817,80084,221
961,102.260533,80125,221
962,102.370000,79095,220
963,102.479450,79696,221
964,102.588917,79269,220
965,102.698633,80518,222
966,102.808350,79121,220
967,102.917550,79646,221
968,103.027283,78973,220
969,103.136733,79567,221
970,103.245933,78505,219
971,103.355650,79267,220
972,103.465900,78903,220
1000,106.533900,79838,221
1001,106.643367,81077,222
1002,106.752817,80081,221
1003,106.862550,79488,220
1004,106.972267,79824,221
1005,107.081983,74761,215
1006,107.191450,78318,219
1007,107.300650,79637,221
1008,107.410100,79362,220
1009,107.519300,79252,221
1010,107.628767,80545,222
1011,107.738483,78744,220
1012,107.847683,79166,220
1013,107.957400,80843,222
1014,108.067650,79303,220
1015,108.177367,81176,222
1016,108.286833,80951,222
1017,108.396550,80515,222
1018,108.506000,80287,221
1019,108.615467,81429,223
1020,108.724667,78563,219
1021,108.834133,79151,220
1022,108.943583,81010,222
1023,109.053050,80786,222
1024,109.161983,80548,222
1025,109.271450,79359,220
1026,109.380650,79589,221
1027,109.545750,79878,221
1028,109.654683,80985,222
1029,109.764150,79378,220
1030,109.873350,80852,226
1031,109.982283,79528,226
1032,110.091750,80169,226
1033,110.200950,79582,227
1034,110.310667,79833,227
1035,110.420133,80333,226
1036,110.529583,79836,221
1037,110.639317,78671,220
1038,110.749033,79691,221
1039,110.858483,79376,220
1040,110.967950,80510,222
1041,111.077667,78899,220
1042,111.186867,78990,220
1043,111.296600,80605,222
1044,111.406050,79838,221
1045,111.515250,80764,222
1046,111.624717,79240,220
1047,111.734167,79975,221
1048,111.843633,79913,221
1049,111.953350,79575,221
1050,112.063067,79117,220
1051,112.172800,80036,221
1052,112.282250,79652,221
1053,112.391450,79525,221
1054,112.501167,80399,221
1055,112.610367,79662,221
1056,112.719833,79826,221
1057,112.829550,79809,221
1058,112.939017,79008,220
1059,113.048483,79943,221
1060,113.158200,80448,222
1061,113.267917,80470,222
1062,113.377633,80057,221
1063,113.486833,79767,221
1064,113.596550,79288,220
1065,113.706017,79324,220
1066,113.815483,80551,222
1067,113.924683,80155,221
1068,114.034133,79120,220
1069,114.143850,80086,221
1070,114.253317,80306,221
1071,114.363033,78841,220
1072,114.472500,80906,222
1073,114.582217,81736,223
1074,114.691683,79924,221
1075,114.801133,80500,222
1076,114.910600,80748,222
1077,115.019800,80062,221
1078,115.129267,80885,222
1079,115.238983,79068,220
1080,115.348433,78339,219
1081,115.458167,79935,221
1082,115.567883,79444,220
1083,115.677333,80189,221
1084,115.787067,79403,221
1085,115.896517,79345,221
1086,116.006500,79148,220
1087,116.115967,79918,221
1088,116.225683,79220,220
1089,116.335133,79121,220
1090,116.444333,79011,220
1091,116.553533,80641,222
1092,116.663267,80280,221
1093,116.772717,80400,222
1094,116.881917,80266,222
1095,116.991650,79993,221
1096,117.100850,79099,220
1097,117.210567,79996,221
1098,117.320017,79062,220
1099,117.429483,79509,221
1100,117.538683,80941,222
1101,117.648150,80800,222
1102,117.757600,78847,220
1103,117.866800,80507,222
1104,117.976000,80594,222
1105,118.085200,78799,220
1106,118.194667,79478,221
1107,118.303600,80716,222
1108,118.413067,79677,221
1109,118.522000,81845,223
1110,118.631200,78245,219
1111,118.740667,77356,218
1112,118.849867,80513,222
1113,118.959333,79895,221
1114,119.068267,77876,219
1115,119.177200,81167,223
1116,119.286150,80707,222
1117,119.395350,80116,221
1118,119.504800,79376,221
1119,119.614000,79821,221
1120,119.723733,81434,223
1121,119.833450,79262,220
1122,119.942900,77312,218
1123,120.052633,80026,221
1124,120.162083,80359,222
1125,120.271800,77895,219
1126,120.381267,80211,222
1127,120.490983,78692,220
1128,120.600450,79898,221
1129,120.709917,77395,218
1130,120.819367,79067,220
1131,120.928833,80122,221
1132,121.038033,80047,221
1133,121.147483,80070,221
1134,121.256950,78318,219
1135,121.366417,78847,220
1136,121.475867,77798,219
1137,121.585333,78393,220
1138,121.694533,79976,221
1139,121.803467,79163,220
1140,121.912933,79423,221
1141,122.022383,79495,221
1142,122.132117,80426,222
1143,122.241833,79914,221
1144,122.351033,79341,221
1145,122.460483,79944,225
1146,122.570217,79679,221
1147,122.679417,79686,221
1148,122.788867,79576,221
1149,122.898600,79126,220
1150,123.008050,80135,221
1151,123.117767,79342,221
1152,123.227500,79141,220
1153,123.336700,79299,221
1154,123.445900,78722,220
1155,123.555617,81117,223
1156,123.664817,78279,219
1157,123.774267,79572,221
1158,123.884000,79341,221
1159,123.993450,81197,223
1160,124.103167,78710,220
1161,124.212633,80322,222
1162,124.321833,77977,219
1163,124.431300,77893,219
1164,124.541017,78393,220
1165,124.650733,79295,221
1166,124.759933,80042,221
1167,124.869650,79350,221
1168,124.979383,78822,220
1169,125.088833,79913,221
1170,125.198550,78713,220
1171,125.307750,79990,221
1172,125.417217,79667,221
1173,125.526933,78541,220
1174,125.636650,80387,222
1175,125.746633,80481,222
1176,125.856350,80110,221
1177,125.965817,78536,220
1178,126.075283,79852,221
1179,126.184733,80040,221
1180,126.294467,78781,220
1181,126.404183,78380,220
1182,126.513383,79231,221
1183,126.622833,78639,220
1184,126.732567,79691,221
1185,126.841500,80238,222
1186,126.951217,79790,221
1187,127.060683,79960,221
1188,127.170133,78430,220
1189,127.279600,80656,222
1190,127.389317,78972,220
1191,127.498783,79686,221
1192,127.608233,79032,220
1193,127.717700,79576,221
1194,127.827167,78903,220
1195,127.936617,78779,220
1196,128.045817,79728,221
1197,128.155533,78484,220
1198,128.265000,80065,222
1199,128.374717,77603,219
1200,128.484700,77927,219
1201,128.593900,78114,219
1202,128.703367,78651,220
1203,128.813083,77582,219
1204,128.922800,77969,219
1205,129.032267,79107,220
1206,129.141717,78661,220
1207,129.251183,79598,221
1208,129.360900,79521,221
1209,129.470367,78685,220
